N,seed,user,x,y
200,10118,3,615.2618810578,786.2876377226
200,10118,4,978.6655140917,828.9113625838
200,10118,5,504.2419648308,399.9453437247
200,10118,6,570.1925644092,768.2666503112
200,10118,7,244.9007401300,192.8375048113
200,10118,8,657.9511378326,268.8791405217
200,10118,9,699.5709322160,777.1416703572
200,10118,10,147.8036740513,169.4222023057
200,10118,11,179.2030432255,529.0282017067
200,10118,12,238.7877570738,323.4506671995
200,10118,13,199.9411195585,694.4268431741
200,10118,14,216.6684123292,691.8912068602
200,10118,15,712.9226655868,735.6813567296
200,10118,16,864.1370823045,231.5453684050
200,10118,17,357.0963826748,587.0947931742
200,10118,18,763.9091297089,266.0995636003
200,10118,19,639.7970941482,301.8379367520
200,10118,20,300.6202859292,143.3958011755
200,10118,21,232.3126663337,775.1652993207
200,10118,22,353.3248828140,729.2619733670
200,10118,23,859.2931555394,79.2239637951
200,10118,24,696.2566154335,158.7147027244
200,10118,25,767.6704310301,909.3396194371
200,10118,26,245.7797126987,806.1850193359
200,10118,27,614.6668756109,772.9215605544
200,10118,28,287.1057058877,140.2986507672
200,10118,29,608.4194722961,954.1729264352
200,10118,30,415.5483067260,204.0498863990
200,10118,31,369.5222424692,267.2846629969
200,10118,32,859.8378357128,255.1426713875
200,10118,33,747.7448572590,669.4662782488
200,10118,34,933.2831978454,286.3477034233
200,10118,35,648.1381626191,251.2500955672
200,10118,36,169.2745238358,244.5897796864
200,10118,37,279.0553675049,824.0100104639
200,10118,38,802.2399367019,842.5056835706
200,10118,39,780.1305689929,180.1181063093
200,10118,40,1000.0000000000,975.5656961039
200,10118,41,268.2996597872,188.4007041836
200,10118,42,194.7379251484,313.1526112342
200,10118,43,258.5506441070,251.3002227868
200,10118,44,268.6863973151,764.6118556489
200,10118,45,642.8569851070,805.8244547443
200,10118,46,621.0562080231,796.5835588641
200,10118,47,854.8137713452,262.0307026386
200,10118,48,68.5259019788,835.0232011982
200,10118,49,333.2787815679,198.9491233064
200,10118,50,947.9392048367,692.9688253354
200,10118,51,881.6363022659,301.9410589106
200,10118,52,658.6938996690,299.7990654964
200,10118,53,241.9777038749,591.6589051439
200,10118,54,118.1067862491,344.4878248815
200,10118,55,471.2749440664,716.9601191142
200,10118,56,697.5857594272,0.0000000000
200,10118,57,256.0175783527,280.7763797006
200,10118,58,675.7349821013,985.3636830428
200,10118,59,688.4537669883,820.1167200881
200,10118,60,375.0577245029,156.2434207169
200,10118,61,764.0090921469,190.3494514486
200,10118,62,375.1432767369,759.8103591243
200,10118,63,702.1678054239,185.2725933592
200,10118,64,833.3848620956,730.6191800381
200,10118,65,652.0630272812,723.9456337391
200,10118,66,827.2936188290,631.6385334369
200,10118,67,614.1308699646,479.3685890305
200,10118,68,188.9186878794,669.9108220037
200,10118,69,190.2386923878,725.5141344713
200,10118,70,214.5769573462,313.5779870327
200,10118,71,740.2861470165,774.8130951507
200,10118,72,420.9229867386,758.3940835357
200,10118,73,333.8790694151,845.2274931744
200,10118,74,238.2355652243,382.7415787754
200,10118,75,544.6560512846,728.2237242735
200,10118,76,165.3847483072,663.6140755241
200,10118,77,26.0725806409,282.1202079352
200,10118,78,218.2873468671,312.7324195544
200,10118,79,329.9814696695,666.9865539791
200,10118,80,211.0435952576,433.3215665645
200,10118,81,588.6455902142,844.5552808509
200,10118,82,315.4899313859,185.3584621223
200,10118,83,245.5702312977,171.2362797725
200,10118,84,548.0513016377,669.4836608263
200,10118,85,945.1631331627,270.6587804028
200,10118,86,866.8853685004,571.3850855228
200,10118,87,284.2014736651,195.1794338218
200,10118,88,234.1624213150,357.1930851967
200,10118,89,361.5438291128,808.0630216878
200,10118,90,300.4994284165,319.1099996162
200,10118,91,427.0444754806,97.3395834631
200,10118,92,176.6328278169,847.4712264986
200,10118,93,959.8562326971,791.1994583227
200,10118,94,670.7852550611,483.9125427037
200,10118,95,811.2277734459,188.2771386100
200,10118,96,788.5839136759,720.1143587037
200,10118,97,608.8583949807,830.9597571643
200,10118,98,711.2678148625,291.7747226299
200,10118,99,725.3299678718,480.5235019877
200,10118,100,603.8924133451,0.0000000000
200,10118,101,689.2000839259,160.6845483219
200,10118,102,891.3518475897,666.6708588300
200,10118,103,922.9826472564,756.0392111756
200,10118,104,677.1491567536,593.9618530443
200,10118,105,299.4718721977,683.3483389299
200,10118,106,0.0000000000,414.9008643811
200,10118,107,627.5235918700,600.7036979813
200,10118,108,123.8421279068,128.3565809864
200,10118,109,908.1611585371,37.8516576505
200,10118,110,321.4701203315,253.1540166057
200,10118,111,137.2814793609,290.3800994235
200,10118,112,966.3998536159,763.5447400935
200,10118,113,720.3626598832,720.5213551385
200,10118,114,161.3558640424,149.8670895294
200,10118,115,316.0251791363,658.4687938509
200,10118,116,121.9764599888,218.6352548327
200,10118,117,216.1011451834,731.0959113843
200,10118,118,56.9877421540,249.0747519897
200,10118,119,350.5937321182,276.9884680136
200,10118,120,365.7895798511,738.2817895400
200,10118,121,822.5982592678,209.8971265961
200,10118,122,397.8031336775,684.5511843358
200,10118,123,908.6046949840,336.3859094058
200,10118,124,240.9970534440,763.6887387190
200,10118,125,560.9167091789,130.9742502573
200,10118,126,202.2753426542,250.5948515502
200,10118,127,622.9688610329,418.3624715212
200,10118,128,621.4547933187,821.9434513801
200,10118,129,788.6665386711,741.4261061566
200,10118,130,370.0341442381,111.5463781546
200,10118,131,748.2785901139,643.1345017673
200,10118,132,605.4025539662,657.1084759587
200,10118,133,302.6078100120,656.4242867925
200,10118,134,52.8329925066,402.0538278840
200,10118,135,695.1776544545,330.2693858536
200,10118,136,890.8094327096,221.2045063903
200,10118,137,756.9061687861,675.4888646487
200,10118,138,459.7016967799,654.9207703127
200,10118,139,318.8043547035,255.8586277002
200,10118,140,643.9299372673,587.0269774175
200,10118,141,213.3415609680,747.4372200970
200,10118,142,233.1665729933,145.5082085851
200,10118,143,708.3346453123,39.2673281430
200,10118,144,620.7548783747,891.6146469130
200,10118,145,677.5023155561,772.6463426473
200,10118,146,445.1595569445,748.3159962700
200,10118,147,887.8892087187,670.8003861093
200,10118,148,883.7828090397,291.3120201574
200,10118,149,749.9236348325,213.7947087040
200,10118,150,280.3279365992,777.2870456779
200,10118,151,799.4728130850,186.6565483942
200,10118,152,776.0422664310,683.0619779158
200,10118,153,235.6762051675,855.9213560625
200,10118,154,817.2979893517,47.3303946496
200,10118,155,913.4160775059,943.8357423161
200,10118,156,277.8241107716,194.6965833693
200,10118,157,788.6719247850,713.2941966933
200,10118,158,622.3467056850,352.3676682652
200,10118,159,656.6027642648,323.7562982449
200,10118,160,659.3069760859,290.6809570336
200,10118,161,268.4761945521,792.4260761955
200,10118,162,593.7880629097,622.3006613564
200,10118,163,171.0120739196,318.2147395469
200,10118,164,798.8516191177,342.6302726726
200,10118,165,641.9854882702,380.3878305868
200,10118,166,258.4862412578,700.9250111809
200,10118,167,645.9491236237,301.1552184871
200,10118,168,826.1480056390,726.1653079238
200,10118,169,860.9435890025,330.2547354024
200,10118,170,907.8780032233,751.0898355173
200,10118,171,714.3764295548,272.7502407892
200,10118,172,810.7972357649,284.5645067239
200,10118,173,176.0042448595,395.9574778631
200,10118,174,756.0860128215,852.5972753132
200,10118,175,709.1802211510,323.5957101161
200,10118,176,183.5593947061,301.2182200285
200,10118,177,229.5263290210,609.1885121976
200,10118,178,770.6660864442,551.1257352368
200,10118,179,197.6840293626,692.9193453456
200,10118,180,317.8402715357,848.5569886545
200,10118,181,247.0579382671,667.9848544765
200,10118,182,346.9279010217,725.7998168654
200,10118,183,813.3780228426,477.1537555672
200,10118,184,987.7106342466,724.1919389116
200,10118,185,315.9690854750,276.1178380756
200,10118,186,531.8750396998,123.9524237352
200,10118,187,151.5002457459,806.9780374506
200,10118,188,202.5739899552,239.2545681480
200,10118,189,272.6558958153,882.3767027029
200,10118,190,800.5503453822,220.6292073834
200,10118,191,951.4247441105,201.1435605900
200,10118,192,804.8540618855,799.4874007576
200,10118,193,101.1673096959,268.5885851031
200,10118,194,313.2957629300,214.8772032031
200,10118,195,380.7326188677,208.3357114714
200,10118,196,910.9005289486,728.0213902241
200,10118,197,587.3130827275,845.9065008847
200,10118,198,197.6582253851,713.2417659494
200,10118,199,411.1785477562,755.9675051887
200,10119,0,763.8421505001,906.8691518100
200,10119,1,390.1352985294,216.9470519788
200,10119,2,812.9842522410,577.1206273216
200,10119,3,614.0718341199,785.3530785191
200,10119,4,735.7872049716,136.7326825802
200,10119,5,211.3719129820,698.8241447067
200,10119,6,900.7260081620,0.0000000000
200,10119,7,915.3157657953,196.1945186733
200,10119,8,452.1594716184,435.2846475797
200,10119,9,458.1612834190,808.3802097343
200,10119,10,960.9735121841,292.1755522310
200,10119,11,695.3149812921,163.5329140412
200,10119,12,77.0256737630,353.9926558043
200,10119,13,797.3406196169,315.2060886571
200,10119,14,260.0124638954,953.8083846687
200,10119,15,923.1527112721,493.6347210043
200,10119,16,569.8382878205,725.7421706320
200,10119,17,197.3791809688,774.7274717421
200,10119,18,578.2490691108,805.3370513622
200,10119,19,363.1164942212,623.0591268174
200,10119,20,163.8434503683,578.3448722802
200,10119,21,431.8771445990,761.2088749319
200,10119,22,557.4408153372,418.6305150137
200,10119,23,807.6854998619,345.9084955560
200,10119,24,407.9733277101,191.2451888642
200,10119,25,702.4402218057,818.9522572928
200,10119,26,159.7837451288,370.7208417430
200,10119,27,212.4746467428,792.5858822695
200,10119,28,794.2470923013,201.6114516528
200,10119,29,826.3210461950,618.9903549708
200,10119,30,769.4342008532,850.3134396795
200,10119,31,749.3602364669,274.8936834383
200,10119,32,843.3031301101,645.2939543575
200,10119,33,657.4498662191,441.3904527537
200,10119,34,252.3930219391,895.1038471945
200,10119,35,293.2305976306,166.6775987391
200,10119,36,169.6326993472,272.7890785372
200,10119,37,388.0493788883,253.2035219093
200,10119,38,319.9543589246,927.7871783418
200,10119,39,345.7577759112,860.7949250559
200,10119,40,413.7341425969,163.2477333555
200,10119,41,112.0966387732,37.3142777975
200,10119,42,558.0904119135,258.2847364600
200,10119,43,821.0631573442,377.7759817726
200,10119,44,575.9823049233,247.7642561638
200,10119,45,203.2412004032,602.4020927541
200,10119,46,125.7100448440,754.1722186545
200,10119,47,634.4005125387,794.9229962581
200,10119,48,654.5793117148,0.9258661422
200,10119,49,470.1805643838,277.1566824427
200,10119,50,113.8210488578,761.8585691506
200,10119,51,616.7670811609,196.2146473418
200,10119,52,270.6275047235,572.6905195023
200,10119,53,846.1851747856,289.2375266217
200,10119,54,475.1274821990,701.9340767359
200,10119,55,661.0169985195,770.3226120616
200,10119,56,368.6415298547,354.9885935014
200,10119,57,319.2607474741,338.5392369272
200,10119,58,817.4318572754,722.4618580014
200,10119,59,551.0122798835,702.9852890523
200,10119,60,486.8444978715,837.3827930413
200,10119,61,693.2760460117,767.9820340736
200,10119,62,199.4478667687,718.3401919072
200,10119,63,239.8140458754,263.3080255132
200,10119,64,168.4595112653,228.8258034564
200,10119,65,205.5372820328,640.8863901141
200,10119,66,305.6553664545,423.4827977854
200,10119,67,755.1285345825,472.8463135730
200,10119,68,646.7649333323,234.2209121371
200,10119,69,770.9847217239,227.2095934220
200,10119,70,665.5866126833,158.8505600518
200,10119,71,550.9045106446,864.4563125361
200,10119,72,614.2881514776,864.5029376915
200,10119,73,841.2580628064,973.3386349965
200,10119,74,795.4756674659,940.3521462536
200,10119,75,330.4350502263,90.7356510109
200,10119,76,741.7175142634,591.3398638357
200,10119,77,0.0000000000,303.4326864417
200,10119,78,179.0596635893,795.6115567826
200,10119,79,671.1995183100,222.7217608148
200,10119,80,679.3628464612,774.2402032302
200,10119,81,299.8755317852,819.7894775916
200,10119,82,282.2830664142,766.9149260049
200,10119,83,370.6418004705,147.3775349584
200,10119,84,296.3515963561,1000.0000000000
200,10119,85,257.4890601857,833.7705598837
200,10119,86,689.6636963695,134.3057569995
200,10119,87,800.8687676615,129.2274753010
200,10119,88,779.7785995362,634.3220973490
200,10119,89,744.6803972346,791.3036665609
200,10119,90,744.3330305979,874.0915867720
200,10119,91,309.5694538193,838.5625915152
200,10119,92,711.4560924554,654.8899752735
200,10119,93,226.5776223610,129.8413082323
200,10119,94,153.9910921672,658.8722863888
200,10119,95,389.2479672381,831.8012932364
200,10119,96,718.6698788000,319.7390657823
200,10119,97,258.4721674017,655.4371205448
200,10119,98,603.1948307696,350.5541487659
200,10119,99,815.6949189945,437.5639825269
200,10119,100,139.9531086412,969.7786797635
200,10119,101,954.9176701094,220.7669415558
200,10119,102,481.8893749785,698.3776141752
200,10119,103,400.6620351775,135.1865110458
200,10119,104,355.6826699563,196.1928242870
200,10119,105,332.2342479048,123.3313721641
200,10119,106,794.4093262641,624.2906998157
200,10119,107,194.2331411081,931.3323910460
200,10119,108,250.1372438279,768.3522867559
200,10119,109,42.5237501751,629.5052296396
200,10119,110,911.3697317092,775.8376520123
200,10119,111,661.5557067663,362.2618743427
200,10119,112,714.3965866699,362.7604194329
200,10119,113,727.1783818420,834.9975684570
200,10119,114,423.3908365222,852.5741534832
200,10119,115,619.3506790479,280.9213429098
200,10119,116,166.4225745837,661.7426740814
200,10119,117,282.9015392061,598.1808070703
200,10119,118,532.0684624259,178.2524153239
200,10119,119,780.2302289660,859.6468583148
200,10119,120,172.8387766753,390.8312771657
200,10119,121,299.2778975036,397.3616627153
200,10119,122,251.0254465897,105.4646425284
200,10119,123,649.0908718517,228.2732134456
200,10119,124,1.5270513249,416.0243164055
200,10119,125,771.9036472395,100.3612867258
200,10119,126,400.6817894869,682.4453877551
200,10119,127,440.4012345597,764.3385333459
200,10119,128,364.8485568424,930.2168066207
200,10119,129,268.9508628287,655.0131765427
200,10119,130,381.6643858894,542.4316079659
200,10119,131,578.2925308531,325.8764442029
200,10119,132,157.4245027131,621.0375004403
200,10119,133,780.4873542551,771.5679610437
200,10119,134,547.9158675523,861.3269016729
200,10119,135,21.1892404258,806.8946519945
200,10119,136,817.5220915194,653.7736835537
200,10119,137,148.2881226503,875.1058907536
200,10119,138,559.1629660064,204.1376371374
200,10119,139,563.5970497655,700.5256532091
200,10119,140,522.4382884705,682.9663592463
200,10119,141,266.5391894948,287.7407519494
200,10119,142,64.0890558477,703.2043591258
200,10119,143,260.3824745052,722.3930196323
200,10119,144,683.4234310699,641.5810285550
200,10119,145,599.5418840291,810.8397426215
200,10119,146,941.6990178613,644.2983471432
200,10119,147,848.1554429805,976.2190241876
200,10119,148,901.3072348705,239.5970725432
200,10119,149,492.8926459111,233.3002395598
200,10119,150,656.9547868463,288.7497782208
200,10119,151,0.0000000000,950.1962157296
200,10119,152,933.7174629409,753.0650665933
200,10119,153,538.2971270194,624.5805652981
200,10119,154,0.0000000000,218.9161962216
200,10119,155,740.3301533572,856.5515066980
200,10119,156,264.9626228380,721.4829270759
200,10119,157,753.6412344538,729.7087007135
200,10119,158,200.8407299348,403.2338793415
200,10119,159,0.0000000000,276.9147973971
200,10119,160,366.9741936495,201.8365066506
200,10119,161,700.5537415144,249.0138243341
200,10119,162,927.2074937906,977.6998965312
200,10119,163,383.9291811850,747.8426431323
200,10119,164,707.7243971572,96.8930245032
200,10119,165,396.1215335851,276.6263126983
200,10119,166,886.9405213571,739.6874290946
200,10119,167,778.6421793115,595.9990351397
200,10119,168,702.8092013735,296.0465468122
200,10119,169,394.4584422201,759.5146717674
200,10119,170,660.2432691957,392.1631733897
200,10119,171,809.7366043139,517.2078673670
200,10119,172,615.6327170269,196.2953046843
200,10119,173,573.6122621394,800.3823989099
200,10119,174,707.7732398729,371.2307938970
200,10119,175,214.4081650261,704.5551931197
200,10119,176,297.1870163027,694.0291893410
200,10119,177,939.6750643595,931.6983230326
200,10119,178,160.6592035116,780.8694237195
200,10119,179,768.3268024680,418.8029109764
200,10119,180,725.6231952424,663.5282910439
200,10119,181,929.8065502526,555.5426374507
200,10119,182,800.0313604682,196.9638197312
200,10119,183,554.0360148393,284.6024711890
200,10119,184,820.9200931761,242.5340818494
200,10119,185,327.0253979521,757.4670558122
200,10119,186,210.7631405093,843.0562976751
200,10119,187,759.0360109331,801.6640393190
200,10119,188,185.3825657344,713.2636301132
200,10119,189,902.0410832179,180.4305897842
200,10119,190,213.6748564574,699.4994525557
200,10119,191,180.4999918301,177.5601764076
200,10119,192,137.6213701199,804.8486619034
200,10119,193,262.6199422998,327.7671173557
200,10119,194,105.0916272776,126.3518427457
200,10119,195,314.9441752817,486.6185277079
200,10119,196,363.6057761198,333.2471093295
200,10119,197,673.7200575708,695.0206392196
200,10119,198,962.9822265546,366.0032704583
200,10119,199,187.2705822017,445.1472539132
200,10120,0,267.6763464316,660.8670701288
200,10120,1,319.1961071356,289.7442629398
200,10120,2,742.5648663178,205.5321460593
200,10120,3,612.8863867794,784.4290067077
200,10120,4,51.5800825213,380.5533060346
200,10120,5,276.3322440083,350.9263586023
200,10120,6,287.7566130984,331.0730156179
200,10120,7,290.2688799112,817.1261754523
200,10120,8,768.4322402554,591.0294229399
200,10120,9,178.7871770514,628.5099282200
200,10120,10,183.0431101346,768.7508085768
200,10120,11,101.2860192660,110.6249137972
200,10120,12,146.8595116678,213.8968968998
200,10120,13,706.9952656090,175.3594497388
200,10120,14,298.4960760529,642.1611495930
200,10120,15,916.9003387384,928.7006538186
200,10120,16,597.9363151557,908.8019104893
200,10120,17,388.1476463470,765.3202854718
200,10120,18,997.7109558870,606.7728328419
200,10120,19,173.4254373027,477.3943875525
200,10120,20,708.2474010382,741.6615957081
200,10120,21,198.9117172849,654.1111826759
200,10120,22,294.1773721840,121.2649480586
200,10120,23,461.6525404222,273.4947198982
200,10120,24,799.7023350014,1000.0000000000
200,10120,25,526.7499241595,807.6075202733
200,10120,26,420.1765211277,874.9798310849
200,10120,27,741.9420324497,444.4434863995
200,10120,28,988.2813355108,144.9233584469
200,10120,29,713.6036398700,825.6361123874
200,10120,30,438.5030341642,284.9676697674
200,10120,31,577.9692522661,265.9116411729
200,10120,32,722.0660676235,79.1080835550
200,10120,33,344.2712548060,179.5216898836
200,10120,34,144.4528928505,274.5959083185
200,10120,35,298.4369514274,820.5708583891
200,10120,36,679.8883618515,800.0042859554
200,10120,37,834.1904119967,561.8252570107
200,10120,38,763.6886094974,307.0557174919
200,10120,39,16.7390840738,312.5340341367
200,10120,40,244.5361257793,628.8261746836
200,10120,41,77.2534685551,227.1114476787
200,10120,42,687.8205131728,690.2293420605
200,10120,43,735.6022980042,283.6050888943
200,10120,44,828.4490112438,691.8415610612
200,10120,45,443.0968357969,724.0759144170
200,10120,46,142.6236324400,219.1959620030
200,10120,47,843.5951093959,142.2514232568
200,10120,48,296.5449899482,235.9197072056
200,10120,49,328.7723265417,330.3898877639
200,10120,50,826.0472716917,258.1383833740
200,10120,51,884.8217293728,305.6633520830
200,10120,52,770.2756626568,768.1794654775
200,10120,53,723.9308304570,774.0591870727
200,10120,54,200.9618231117,240.0206764887
200,10120,55,922.6182225115,196.4780268926
200,10120,56,172.6034485972,246.9561085064
200,10120,57,913.4666345997,326.1663919203
200,10120,58,132.9629091885,687.5865637399
200,10120,59,725.8007483462,657.7560175180
200,10120,60,349.2305687030,750.1902724656
200,10120,61,793.1428962509,288.3110913939
200,10120,62,360.7392875395,939.0058354586
200,10120,63,456.3449659281,330.5520500830
200,10120,64,311.3869410705,305.6807753652
200,10120,65,818.6219399272,134.6602445372
200,10120,66,24.9856647819,162.3090126039
200,10120,67,356.3265788314,912.0048103020
200,10120,68,161.7570471455,312.4519493441
200,10120,69,375.8663887120,497.0969709099
200,10120,70,910.4745436851,176.0873697132
200,10120,71,76.9641148763,223.1105464663
200,10120,72,728.3268212271,860.0609525885
200,10120,73,255.5117683907,352.5617501621
200,10120,74,759.3295748442,764.9668871890
200,10120,75,354.5554193467,364.2976210750
200,10120,76,377.7898508055,89.0070667377
200,10120,77,195.0683855454,261.1238092626
200,10120,78,152.8040858778,253.8785700450
200,10120,79,754.2130959710,791.7902745346
200,10120,80,117.4688694489,638.3545996521
200,10120,81,742.2624880605,383.9128632958
200,10120,82,710.6832112810,474.5428417496
200,10120,83,1000.0000000000,318.0002187660
200,10120,84,11.7525872335,770.8848666015
200,10120,85,571.7017006861,802.0021880193
200,10120,86,195.4802074705,248.3686832937
200,10120,87,798.3278774652,552.0802393480
200,10120,88,204.3798443301,872.2993487681
200,10120,89,569.8247937495,290.9680673118
200,10120,90,641.8941698899,372.7320149199
200,10120,91,557.3173560922,348.5213437578
200,10120,92,331.1711374054,262.7254481691
200,10120,93,732.1379909839,261.6742059361
200,10120,94,0.0000000000,170.9530485608
200,10120,95,165.3463178530,543.1751551407
200,10120,96,743.3293629777,651.3187775939
200,10120,97,965.4294300195,431.3384640723
200,10120,98,169.9177634327,781.8120029822
200,10120,99,371.8895991334,373.0638389653
200,10120,100,956.9461691020,715.0308721244
200,10120,101,724.2086531506,329.3983241723
200,10120,102,304.6408581891,820.7681541378
200,10120,103,298.1845152803,547.4501057188
200,10120,104,780.6313254726,305.3766219512
200,10120,105,371.6132371191,534.1661129830
200,10120,106,345.5761988815,1000.0000000000
200,10120,107,428.8012023637,197.2553833141
200,10120,108,831.4962952308,169.0643338885
200,10120,109,661.5146184790,952.6541263103
200,10120,110,785.4670968008,759.9469820511
200,10120,111,731.9525587427,416.8259897273
200,10120,112,485.3154214852,588.0941454299
200,10120,113,869.7208301467,718.3961147016
200,10120,114,233.5704896941,890.9889154149
200,10120,115,388.7935460361,322.4167957017
200,10120,116,229.4364500420,140.6028460796
200,10120,117,300.0472389620,745.8931398456
200,10120,118,186.0866045568,285.1615868417
200,10120,119,664.1551708442,838.4179299795
200,10120,120,151.7692012584,555.4067001541
200,10120,121,481.1740561665,788.0871150200
200,10120,122,633.4398327678,696.3950524081
200,10120,123,1000.0000000000,228.7976858013
200,10120,124,0.0000000000,798.4705586184
200,10120,125,842.2709036475,224.3508793911
200,10120,126,704.1850422338,300.1417622336
200,10120,127,667.3316980146,597.1760420204
200,10120,128,784.5849149660,225.0726540042
200,10120,129,633.8600573990,168.4712601584
200,10120,130,267.9626771278,209.3717542334
200,10120,131,286.6778118037,784.5068699328
200,10120,132,714.4268674778,107.9840942817
200,10120,133,115.5348229082,403.6052016226
200,10120,134,547.4110979689,824.0248544505
200,10120,135,137.3789773430,690.7435372341
200,10120,136,736.8247364105,159.8702199559
200,10120,137,268.0690298359,744.4506448691
200,10120,138,856.0702889042,382.9481578099
200,10120,139,341.5268356333,792.4330206935
200,10120,140,0.0000000000,892.8225531485
200,10120,141,278.2825473550,714.6481824058
200,10120,142,213.2012614069,298.0969334583
200,10120,143,323.9480876443,193.0621440916
200,10120,144,313.2543116095,232.4690562409
200,10120,145,230.1121883086,260.0011256964
200,10120,146,885.7057023905,538.9348915162
200,10120,147,179.1617269954,771.6963865376
200,10120,148,898.4685954962,180.6485399313
200,10120,149,775.1004106307,934.5461450735
200,10120,150,757.2921631918,600.9815743603
200,10120,151,463.4031495947,736.1497973120
200,10120,152,277.7808584930,329.1218905869
200,10120,153,615.9327967816,655.1941217322
200,10120,154,753.3554745472,787.1319848282
200,10120,155,92.8050333176,879.5624072233
200,10120,156,389.1161897178,0.0000000000
200,10120,157,126.2132299891,497.9708340673
200,10120,158,792.8235534492,902.3551259571
200,10120,159,636.2084760359,693.1590480982
200,10120,160,605.6267861414,804.2644980211
200,10120,161,772.8579060322,202.7537639350
200,10120,162,722.9402423881,692.0990414644
200,10120,163,621.5417652686,646.0934338690
200,10120,164,262.5077211329,983.5766689295
200,10120,165,207.9738850839,627.8390875438
200,10120,166,327.8122831350,483.7341052917
200,10120,167,890.4141872495,401.9693487410
200,10120,168,265.9737411521,703.0415039524
200,10120,169,384.4839187171,177.4191007174
200,10120,170,171.9453188336,588.9010261684
200,10120,171,835.7637021034,406.9604017762
200,10120,172,488.4565617220,309.2931168106
200,10120,173,573.3229357799,642.8566670697
200,10120,174,146.8791124435,865.3223705140
200,10120,175,753.5051277010,749.0509520793
200,10120,176,221.2753631368,304.2896549899
200,10120,177,146.5779205885,239.4933435158
200,10120,178,395.8817146487,900.7162584125
200,10120,179,274.1234920354,208.4257949860
200,10120,180,747.1091166270,804.1806508891
200,10120,181,74.8432663545,144.3749386866
200,10120,182,756.6944945629,714.5354349197
200,10120,183,771.4646629383,710.5908377688
200,10120,184,882.7445227245,736.4630401111
200,10120,185,332.1267845234,234.7580670967
200,10120,186,691.4170770930,590.5263724773
200,10120,187,468.7301775794,289.4238978609
200,10120,188,184.3908551633,180.9296135604
200,10120,189,117.8822934555,89.5167442433
200,10120,190,200.5694378033,293.4221528608
200,10120,191,189.1187802946,462.0656509510
200,10120,192,237.3456751039,72.8958774857
200,10120,193,977.4738768169,204.5258725915
200,10120,194,217.7430074716,338.7547752790
200,10120,195,156.6778380454,271.5962240693
200,10120,196,770.4146527476,368.7335288965
200,10120,197,796.3731150416,533.2083449122
200,10120,198,597.7693908506,188.3076332765
200,10120,199,12.5127910916,592.6956532648
200,10121,0,625.1688564475,490.0355825233
200,10121,1,822.7031969573,988.0263307130
200,10121,2,259.8943033968,819.5477667261
200,10121,3,111.7046585042,783.4879802473
200,10121,4,846.6980296547,806.8801556971
200,10121,5,269.0971315229,610.7913589014
200,10121,6,606.0922879611,723.4633573850
200,10121,7,609.3999110709,885.3089508683
200,10121,8,170.3215263877,794.6943686485
200,10121,9,231.5625588948,826.3330581210
200,10121,10,855.4406812578,653.0627195028
200,10121,11,675.2300063191,709.2570529559
200,10121,12,655.5335153115,496.0091411269
200,10121,13,287.1295437475,333.6762768872
200,10121,14,740.8864113232,257.3141089826
200,10121,15,567.9725890705,855.6216660379
200,10121,16,173.1985030822,182.3249126486
200,10121,17,559.7520090448,602.2321131449
200,10121,18,340.4927139128,5.9775819883
200,10121,19,245.7968732947,696.3839150248
200,10121,20,158.1590915148,329.1611050251
200,10121,21,569.0884529379,558.6376291284
200,10121,22,257.4003807353,288.3560432625
200,10121,23,805.1560724678,111.4621484518
200,10121,24,161.9794888450,750.3206781298
200,10121,25,629.3185218432,689.9196545739
200,10121,26,625.8342603662,224.2358550956
200,10121,27,817.3129306556,340.5430827163
200,10121,28,929.0496225641,249.8626706325
200,10121,29,340.0208601930,517.6916062702
200,10121,30,244.5180634187,80.8915483061
200,10121,31,230.1729248086,657.0481858591
200,10121,32,63.3493552963,143.3636239316
200,10121,33,433.5526987438,802.2248837758
200,10121,34,220.6660149767,687.8860794802
200,10121,35,673.5686205257,258.5057531721
200,10121,36,199.3525204946,822.7700993500
200,10121,37,721.5127152858,219.5922274344
200,10121,38,263.6878687721,392.0460999732
200,10121,39,765.5240190561,168.8704397386
200,10121,40,198.2341961446,228.2899438454
200,10121,41,658.2276275145,332.4751552597
200,10121,42,750.6730838406,54.9863543970
200,10121,43,99.7612466021,788.9520668749
200,10121,44,176.1576255434,1000.0000000000
200,10121,45,739.6890308210,507.1524616193
200,10121,46,667.9832900123,694.8106282326
200,10121,47,712.9088289179,908.2063297248
200,10121,48,769.6491311939,837.1886855072
200,10121,49,275.9209492292,502.2657083468
200,10121,50,8.9937361594,175.4255820604
200,10121,51,613.6022854490,192.4267676203
200,10121,52,135.3035449562,276.1952454055
200,10121,53,687.4729542190,53.0219978994
200,10121,54,337.1418724130,811.1724690590
200,10121,55,697.3504063318,770.8328375972
200,10121,56,920.4569314331,621.5423785809
200,10121,57,678.1220616961,735.1354920092
200,10121,58,290.1393113376,944.5692934914
200,10121,59,402.5130806356,609.3001102258
200,10121,60,585.5327434105,194.6862267248
200,10121,61,760.4534065912,695.1418912650
200,10121,62,743.0631426594,107.6834094843
200,10121,63,265.3127975534,82.3406574689
200,10121,64,721.9268942844,173.4891384180
200,10121,65,900.1968461940,733.3434834288
200,10121,66,784.0377020478,230.6402136753
200,10121,67,404.7390681658,821.3788641278
